t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
402.7,76.3,9.67,15.0,15.0,29.0,105.3,3.4,3,98,1407.9,2430.7,27776.5,125597,85,5,0,222,23.12,2752
404.7,76.3,9.67,15.0,15.0,29.0,105.3,3.2,3,98,1407.9,2430.8,27786.5,125650,85,5,0,222,23.02,2752
406.7,78.3,6.25,12.5,12.5,12.5,90.8,3.6,2,98,1411.0,1929.0,28078.3,125714,85,6,0,222,23.28,2790
408.7,72.3,7.0,14.0,14.0,14.0,86.3,3.2,2,98,1411.0,1929.1,28065.5,125774,85,4,0,222,23.17,2752
410.7,71.8,7.0,14.0,14.0,14.0,85.8,2.7,2,98,1411.0,1929.1,28064.7,125824,85,4,0,222,22.88,2752
412.8,72.3,7.0,14.0,14.0,14.0,86.3,2.8,2,98,1411.0,1929.2,28043.0,125876,85,4,0,222,22.99,2752
414.8,71.8,7.25,14.5,14.5,14.5,86.3,2.8,2,98,1411.0,1929.2,28058.1,125930,86,4,0,222,23.06,2752
416.8,71.8,7.0,14.0,14.0,14.0,85.8,2.6,2,98,1411.0,1929.3,28066.9,125985,86,4,0,222,23.02,2752
418.8,72.3,6.75,13.5,13.5,13.5,85.8,2.7,2,98,1411.0,1929.4,28067.7,126041,86,4,0,222,23.01,2752
420.8,72.3,7.25,14.5,14.5,14.5,86.8,2.6,2,98,1411.0,1929.4,28076.3,126089,86,4,0,222,23.01,2752
422.8,72.3,6.75,13.5,13.5,13.5,85.8,2.8,2,98,1411.0,1929.5,28070.2,126149,86,4,0,222,22.89,2752
424.8,72.3,6.75,13.5,13.5,13.5,85.8,2.9,2,98,1411.1,1929.5,28086.5,126203,86,4,0,222,22.90,2752
426.8,71.3,7.0,14.0,14.0,14.0,85.3,2.8,2,98,1411.1,1929.6,28097.0,126260,86,4,0,222,22.90,2752
428.8,72.3,7.0,14.0,14.0,14.0,86.3,2.6,2,98,1411.1,1929.6,28092.8,126312,86,4,0,222,22.84,2752
430.8,72.4,6.75,13.5,13.5,13.5,85.9,3.0,2,98,1411.1,1929.7,28094.6,126363,86,4,0,222,22.95,2752
432.8,65.8,10.45,20.9,20.9,20.9,86.7,3.0,2,96,1415.2,1935.6,28061.6,126415,86,4,0,222,22.81,2752
434.8,82.3,0.0,0.0,0.0,0.0,82.3,3.3,1,46,1435.9,1449.0,28305.4,126923,94,0,0,222,19.05,2580
436.8,99.7,0.0,0.0,0.0,0.0,99.7,3.0,1,47,1763.5,1776.5,28006.9,126938,101,0,0,504,18.33,2580
