t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
402.7,73.3,9.63,18.4,18.4,28.9,102.2,3.0,3,98,1412.4,2439.8,27619.6,184056,85,3,0,242,22.58,2737
404.7,68.8,5.5,11.0,11.0,11.0,79.8,2.8,2,98,1412.4,1931.6,27883.7,184122,85,3,0,242,22.52,2745
406.8,68.8,5.25,10.5,10.5,10.5,79.3,3.0,2,98,1412.5,1931.7,27897.1,184185,85,3,0,242,22.50,2745
408.8,69.3,5.25,10.5,10.5,10.5,79.8,2.5,2,98,1412.5,1931.7,27895.6,184236,85,3,0,242,22.48,2745
410.8,69.3,5.5,11.0,11.0,11.0,80.3,2.4,2,98,1412.5,1931.8,27897.1,184291,85,3,0,242,22.44,2737
412.8,68.8,5.5,11.0,11.0,11.0,79.8,2.8,2,98,1412.5,1931.9,27895.3,184350,85,3,0,242,22.51,2737
414.8,69.3,5.5,11.0,11.0,11.0,80.3,2.4,2,98,1412.5,1931.9,27872.0,184405,85,3,0,242,22.48,2745
416.8,68.8,5.5,11.0,11.0,11.0,79.8,2.7,2,98,1412.5,1931.9,27873.8,184462,85,3,0,242,22.56,2745
418.8,68.3,5.0,10.0,10.0,10.0,78.3,5.1,2,98,1412.5,1931.9,27768.9,184514,85,3,0,242,22.50,2745
420.8,69.3,5.25,10.5,10.5,10.5,79.8,2.9,2,98,1412.5,1932.0,27819.3,184578,85,3,0,242,22.60,2745
422.8,69.3,5.25,10.5,10.5,10.5,79.8,2.4,2,98,1412.5,1932.0,27832.0,184636,85,3,0,242,22.72,2745
424.8,69.8,5.25,10.5,10.5,10.5,80.3,2.5,2,98,1412.6,1932.1,27814.3,184703,86,3,0,242,22.53,2745
426.8,69.3,5.25,10.5,10.5,10.5,79.8,2.6,2,98,1412.6,1932.1,27831.7,184757,87,3,0,242,22.66,2745
428.8,68.8,5.25,10.5,10.5,10.5,79.3,2.7,2,98,1412.6,1932.1,27825.7,184815,87,3,0,242,22.66,2745
430.8,69.3,5.25,10.5,10.5,10.5,79.8,2.4,2,98,1412.6,1932.2,27838.0,184867,87,3,0,242,22.51,2745
432.8,69.3,5.25,10.5,10.5,10.5,79.8,2.7,2,98,1412.6,1932.2,27836.6,184923,88,3,0,242,22.62,2752
434.8,61.3,0.5,0.5,0.5,0.5,61.8,2.7,1,46,1416.9,1429.9,28123.9,185087,91,2,0,242,22.58,2730
436.8,97.2,0.0,0.0,0.0,0.0,97.2,3.0,1,46,1471.7,1484.7,28069.1,185456,95,0,0,242,18.50,2580
438.8,99.7,0.0,0.0,0.0,0.0,99.7,3.0,1,47,1764.2,1777.1,27801.3,185489,97,4,2,924,26.35,2610
