t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
403.5,105.5,10.98,16.4,16.4,109.8,215.3,7.9,10,98,1390.7,5935.7,25863.5,103276,81,7,0,222,25.34,2797
405.5,106.0,10.87,13.4,13.4,108.7,214.7,6.3,10,98,1390.8,5936.1,25862.4,103469,81,7,0,222,25.14,2805
407.5,105.0,10.82,13.9,13.9,108.2,213.2,6.3,10,98,1390.8,5936.3,25861.1,103609,81,7,0,222,25.36,2797
409.5,105.5,10.77,13.4,13.4,107.7,213.2,6.5,10,98,1390.8,5936.5,25862.8,103763,81,7,0,222,25.35,2797
411.5,104.5,10.43,14.4,14.4,93.9,198.4,6.4,9,98,1392.7,5434.0,26137.3,103912,81,7,0,222,25.35,2797
413.6,103.1,10.59,14.4,14.4,84.7,187.8,5.9,8,98,1394.7,4931.9,26426.2,104023,81,6,0,222,25.27,2805
415.6,103.1,13.43,25.9,25.9,107.4,210.5,6.1,8,98,1396.7,5038.7,26432.8,104142,81,7,0,222,25.26,2805
417.6,101.6,10.13,14.4,14.4,60.8,162.4,5.9,6,98,1399.1,3928.5,26992.1,104257,81,7,0,222,25.01,2805
419.6,100.6,10.12,14.9,14.9,60.7,161.3,4.6,6,98,1399.1,3928.7,26992.6,104371,81,7,0,222,24.90,2805
421.6,100.1,10.62,14.9,14.9,63.7,163.8,5.0,6,98,1399.2,3928.7,26959.4,104457,81,7,0,222,24.79,2805
423.6,99.1,9.66,13.9,13.9,48.3,147.4,5.4,5,98,1401.2,3426.2,27240.9,104570,81,7,0,222,24.80,2812
425.6,98.2,9.5,14.0,14.0,47.5,145.7,4.4,5,98,1401.3,3426.4,27249.3,104653,81,7,0,222,24.50,2812
427.6,97.7,10.06,14.4,14.4,50.3,148.0,4.3,5,98,1401.3,3426.5,27252.8,104732,81,7,0,222,24.59,2812
429.6,97.7,10.16,14.4,14.4,50.8,148.5,4.3,5,98,1401.3,3426.6,27259.6,104809,82,7,0,222,24.50,2812
431.6,98.2,9.9,14.5,14.5,49.5,147.7,4.6,5,98,1401.3,3426.8,27272.0,104902,82,7,0,222,24.49,2812
433.6,98.2,10.48,15.9,15.9,52.4,150.6,4.3,5,98,1401.3,3426.8,27272.3,104996,83,7,0,222,24.48,2812
435.6,97.7,10.28,15.9,15.9,51.4,149.1,4.6,5,98,1401.3,3426.9,27267.2,105087,83,7,0,222,24.51,2812
437.6,97.7,9.7,14.0,14.0,48.5,146.2,4.4,5,98,1401.3,3427.0,27257.8,105178,83,7,0,222,24.53,2812
439.7,97.1,11.38,23.9,23.9,56.9,154.0,4.8,5,98,1403.6,3443.6,27253.0,105262,83,7,0,222,24.53,2812
441.7,95.2,8.62,12.0,12.0,34.5,129.7,4.2,4,98,1403.7,2925.7,27534.8,105339,83,7,0,222,24.43,2812
443.7,95.2,8.75,13.0,13.0,35.0,130.2,4.2,4,98,1403.8,2925.9,27540.2,105407,83,7,0,222,24.51,2812
445.7,93.2,7.5,11.5,11.5,22.5,115.7,4.1,3,98,1406.1,2424.3,27830.1,105478,83,7,0,222,24.45,2812
447.7,92.7,7.5,12.0,12.0,22.5,115.2,3.6,3,98,1406.2,2424.4,27833.4,105545,83,6,0,222,24.44,2812
449.7,92.7,7.33,11.5,11.5,22.0,114.7,3.4,3,98,1406.2,2424.5,27836.2,105616,83,6,0,222,24.41,2812
451.7,93.2,7.83,12.0,12.0,23.5,116.7,3.5,3,98,1406.2,2424.6,27824.7,105686,83,6,0,222,24.59,2812
453.7,92.2,7.33,11.5,11.5,22.0,114.2,3.4,3,98,1406.2,2424.7,27827.5,105753,83,6,0,222,24.55,2812
455.7,92.7,7.17,11.0,11.0,21.5,114.2,3.8,3,98,1406.2,2424.7,27846.2,105819,83,6,0,222,24.48,2812
457.7,92.7,7.0,10.5,10.5,21.0,113.7,3.4,3,98,1406.2,2424.8,27837.9,105884,83,6,0,222,24.55,2812
459.7,92.7,7.5,11.5,11.5,22.5,115.2,3.4,3,98,1406.2,2424.9,27840.6,105953,83,6,0,222,24.53,2812
461.7,92.7,7.17,11.0,11.0,21.5,114.2,3.4,3,98,1406.3,2425.0,27826.5,106016,83,6,0,222,24.55,2812
463.7,92.7,7.33,11.0,11.0,22.0,114.7,3.4,3,98,1406.3,2425.0,27829.2,106086,84,6,0,222,24.50,2812
465.7,92.7,7.17,11.0,11.0,21.5,114.2,4.0,3,98,1406.3,2425.1,27837.1,106145,84,6,0,222,24.35,2812
467.7,92.2,7.0,11.0,11.0,21.0,113.2,3.6,3,98,1406.3,2425.1,27819.2,106213,84,6,0,222,24.41,2812
469.7,93.2,7.5,11.5,11.5,22.5,115.7,3.5,3,98,1406.3,2425.2,27825.9,106272,84,6,0,222,24.56,2812
471.7,92.2,7.5,12.0,12.0,22.5,114.7,3.5,3,98,1406.3,2425.2,27808.9,106336,84,6,0,222,24.43,2812
473.8,92.7,7.33,11.0,11.0,22.0,114.7,5.3,3,98,1406.3,2425.2,27816.8,106389,84,6,0,222,24.56,2812
475.8,92.7,6.83,10.5,10.5,20.5,113.2,3.4,3,98,1406.3,2425.3,27825.0,106456,84,6,0,222,24.49,2812
477.8,92.7,7.33,11.0,11.0,22.0,114.7,3.7,3,98,1406.3,2425.3,27806.2,106516,84,6,0,222,24.51,2812
479.8,93.2,7.17,11.0,11.0,21.5,114.7,3.4,3,98,1406.3,2425.4,27817.3,106585,84,6,0,222,24.55,2812
481.8,92.2,7.33,11.5,11.5,22.0,114.2,3.4,3,98,1406.3,2425.4,27825.1,106649,84,6,0,222,24.53,2812
483.8,93.2,7.5,11.5,11.5,22.5,115.7,3.4,3,98,1406.3,2425.5,27821.8,106715,84,6,0,222,24.52,2812
485.8,92.2,7.33,12.0,12.0,22.0,114.2,3.6,3,98,1406.3,2425.5,27826.8,106782,84,6,0,222,24.51,2812
487.8,84.3,7.0,14.0,14.0,14.0,98.3,3.8,2,98,1409.5,1928.7,28109.6,106847,84,6,0,222,24.48,2812
489.8,75.3,8.25,16.5,16.5,16.5,91.8,3.0,2,98,1409.5,1928.8,28115.0,106909,84,5,0,222,23.35,2760
491.8,74.3,8.25,16.5,16.5,16.5,90.8,3.1,2,98,1409.5,1928.8,28077.6,106961,84,4,0,222,23.24,2760
493.8,75.3,8.25,16.5,16.5,16.5,91.8,2.9,2,98,1409.5,1928.9,28090.3,107018,86,5,0,222,23.34,2760
495.8,73.8,8.75,17.5,17.5,17.5,91.3,2.9,2,98,1409.6,1929.0,28098.9,107078,86,5,0,222,23.25,2760
497.8,74.3,8.25,16.5,16.5,16.5,90.8,2.8,2,98,1409.6,1929.0,28089.1,107133,86,4,0,222,23.28,2760
499.8,74.3,8.5,17.0,17.0,17.0,91.3,3.4,2,98,1409.6,1929.1,28110.6,107187,86,5,0,222,23.21,2760
501.8,74.8,8.25,16.5,16.5,16.5,91.3,2.8,2,98,1409.6,1929.2,28090.4,107252,86,5,0,222,23.43,2760
503.8,74.3,8.5,17.0,17.0,17.0,91.3,2.8,2,98,1409.6,1929.2,28093.0,107311,86,5,0,222,23.32,2760
505.8,73.8,8.5,17.0,17.0,17.0,90.8,2.7,2,98,1409.6,1929.3,28096.1,107369,86,5,0,222,23.27,2760
507.9,74.3,8.75,17.5,17.5,17.5,91.8,2.8,2,98,1409.6,1929.4,28082.7,107428,86,4,0,222,23.10,2760
509.9,63.8,0.0,0.0,0.0,0.0,63.8,2.9,1,46,1413.9,1427.0,28375.6,107611,89,5,0,222,23.12,2760
511.9,97.2,0.0,0.0,0.0,0.0,97.2,3.2,1,46,1471.8,1484.9,28300.8,107974,91,0,0,222,19.65,2580
513.9,99.2,0.0,0.0,0.0,0.0,99.2,2.9,1,47,1763.2,1776.3,28030.2,108004,98,0,0,222,18.50,2580
